Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-05	25	18	72.0	0	0.0	0	0
2020-06-22	5	3	60.0	0	0.0	0	0
2020-06-06	25	18	72.0	0	0.0	0	0
2020-05-26	25	15	60.0	0	0.0	0	0
2020-04-29	28	14	50.0	1	3.6	0	0.0
2020-07-12	25	17	68.0	0	0.0	0	0
2020-06-12	25	17	68.0	0	0.0	0	0
2020-08-21	26	16	61.5	1	3.8	0	0.0
2020-05-12	25	15	60.0	2	8.0	0	0.0
2020-08-20	26	15	57.7	1	3.8	0	0.0
2020-08-13	26	14	53.8	0	0.0	0	0
2020-06-13	25	18	72.0	0	0.0	0	0
2020-07-24	25	14	56.0	0	0.0	0	0
2020-08-24	26	18	69.2	1	3.8	0	0.0
2020-04-26	28	15	53.6	1	3.6	0	0.0
2020-06-17	25	15	60.0	0	0.0	0	0
2020-05-03	28	12	42.9	1	3.6	0	0.0
2020-08-06	26	17	65.4	1	3.8	1	100.0
2020-04-30	20	13	65.0	1	5.0	0	0.0
2020-06-30	25	17	68.0	0	0.0	0	0
2020-05-31	25	15	60.0	0	0.0	0	0
2020-06-09	25	19	76.0	0	0.0	0	0
2020-05-19	25	14	56.0	1	4.0	0	0.0
2020-06-04	25	18	72.0	0	0.0	0	0
2020-06-08	25	18	72.0	0	0.0	0	0
2020-06-21	5	3	60.0	0	0.0	0	0
2020-07-07	25	18	72.0	0	0.0	0	0
2020-06-26	25	14	56.0	0	0.0	0	0
2020-08-09	20	18	90.0	1	5.0	1	100.0
2020-05-23	25	18	72.0	1	4.0	0	0.0
2020-07-08	25	17	68.0	0	0.0	0	0
2020-06-19	25	18	72.0	0	0.0	0	0
2020-04-28	28	14	50.0	1	3.6	0	0.0
2020-05-17	25	18	72.0	1	4.0	0	0.0
2020-08-25	26	15	57.7	1	3.8	0	0.0
2020-08-17	26	14	53.8	0	0.0	0	0
2020-06-03	25	14	56.0	0	0.0	0	0
2020-06-24	5	3	60.0	0	0.0	0	0
2020-06-18	25	18	72.0	0	0.0	0	0
2020-07-10	25	18	72.0	0	0.0	0	0
2020-07-31	25	15	60.0	1	4.0	1	100.0
2020-07-03	25	18	72.0	0	0.0	0	0
2020-07-23	25	14	56.0	0	0.0	0	0
