Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-08-13	106	81	76.4	1	0.9	1	100.0
2020-09-06	106	80	75.5	1	0.9	0	0.0
2020-06-12	88	52	59.1	0	0.0	0	0
2020-09-26	104	83	79.8	0	0.0	0	0
2020-05-29	88	48	54.5	0	0.0	0	0
2020-08-20	106	78	73.6	3	2.8	1	33.3
2020-05-30	88	49	55.7	0	0.0	0	0
2020-07-20	88	55	62.5	0	0.0	0	0
2020-08-21	106	71	67.0	3	2.8	1	33.3
2020-08-24	106	74	69.8	1	0.9	0	0.0
2020-06-28	88	58	65.9	1	1.1	1	100.0
2020-05-06	85	50	58.8	0	0.0	0	0
2020-06-02	88	52	59.1	0	0.0	0	0
2020-07-22	88	61	69.3	0	0.0	0	0
2020-07-16	84	50	59.5	0	0.0	0	0
2020-05-11	88	49	55.7	0	0.0	0	0
2020-07-09	74	40	54.1	0	0.0	0	0
2020-10-05	104	81	77.9	0	0.0	0	0
2020-05-15	88	51	58.0	0	0.0	0	0
2020-08-07	108	82	75.9	1	0.9	1	100.0
2020-10-10	108	79	73.1	1	0.9	0	0.0
2020-09-09	106	82	77.4	1	0.9	0	0.0
2020-07-21	86	55	64.0	0	0.0	0	0
2020-05-24	88	53	60.2	0	0.0	0	0
2020-04-28	84	48	57.1	2	2.4	2	100.0
2020-06-18	88	54	61.4	0	0.0	0	0
2020-05-26	88	54	61.4	0	0.0	0	0
2020-10-06	104	80	76.9	0	0.0	0	0
2020-06-11	88	55	62.5	0	0.0	0	0
2020-07-29	98	57	58.2	1	1.0	1	100.0
2020-07-17	84	51	60.7	0	0.0	0	0
2020-09-22	106	80	75.5	0	0.0	0	0
2020-09-16	106	72	67.9	1	0.9	0	0.0
2020-08-10	108	85	78.7	1	0.9	1	100.0
2020-06-20	88	53	60.2	0	0.0	0	0
2020-09-17	106	75	70.8	0	0.0	0	0
2020-05-04	87	45	51.7	2	2.3	0	0.0
2020-08-01	96	57	59.4	1	1.0	1	100.0
2020-10-01	104	77	74.0	0	0.0	0	0
2020-08-15	106	88	83.0	1	0.9	1	100.0
2020-06-09	88	55	62.5	0	0.0	0	0
2020-08-08	108	78	72.2	1	0.9	1	100.0
2020-06-06	88	55	62.5	0	0.0	0	0
2020-05-09	88	53	60.2	0	0.0	0	0
2020-09-25	106	81	76.4	0	0.0	0	0
2020-08-17	106	83	78.3	1	0.9	1	100.0
2020-09-24	106	75	70.8	0	0.0	0	0
2020-06-05	88	49	55.7	0	0.0	0	0
2020-08-12	108	82	75.9	1	0.9	1	100.0
2020-05-13	88	54	61.4	0	0.0	0	0
2020-07-26	98	65	66.3	1	1.0	1	100.0
2020-08-19	106	80	75.5	3	2.8	1	33.3
2020-09-21	106	72	67.9	0	0.0	0	0
2020-06-07	88	56	63.6	0	0.0	0	0
2020-06-16	88	49	55.7	0	0.0	0	0
2020-05-22	88	54	61.4	0	0.0	0	0
2020-05-18	89	44	49.4	0	0.0	0	0
2020-06-21	88	48	54.5	0	0.0	0	0
2020-06-03	88	46	52.3	0	0.0	0	0
2020-07-23	88	60	68.2	0	0.0	0	0
2020-09-13	106	74	69.8	2	1.9	0	0.0
2020-09-11	106	83	78.3	2	1.9	0	0.0
2020-06-17	88	51	58.0	0	0.0	0	0
2020-07-18	88	54	61.4	0	0.0	0	0
2020-04-27	84	47	56.0	2	2.4	2	100.0
2020-04-29	84	50	59.5	3	3.6	3	100.0
2020-10-14	108	76	70.4	1	0.9	0	0.0
2020-06-14	88	50	56.8	0	0.0	0	0
2020-07-19	88	54	61.4	0	0.0	0	0
2020-05-21	88	48	54.5	0	0.0	0	0
2020-08-06	108	77	71.3	1	0.9	1	100.0
2020-09-14	106	75	70.8	2	1.9	0	0.0
2020-06-15	74	47	63.5	0	0.0	0	0
2020-06-30	88	54	61.4	1	1.1	1	100.0
2020-08-04	38	28	73.7	0	0.0	0	0
2020-05-28	88	56	63.6	0	0.0	0	0
2020-05-03	88	46	52.3	1	1.1	1	100.0
2020-07-25	98	65	66.3	1	1.0	1	100.0
2020-08-29	106	75	70.8	1	0.9	0	0.0
2020-09-01	106	78	73.6	1	0.9	0	0.0
2020-08-11	108	82	75.9	1	0.9	1	100.0
2020-07-14	83	49	59.0	1	1.2	1	100.0
