Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-11-05	72	53	73.6	8	11.1	3	37.5
2020-05-24	64	43	67.2	3	4.7	3	100.0
2020-05-10	64	36	56.2	2	3.1	2	100.0
2020-07-09	65	34	52.3	1	1.5	1	100.0
2020-10-28	64	44	68.8	6	9.4	1	16.7
2020-10-11	65	42	64.6	0	0.0	0	0
2020-06-09	64	43	67.2	3	4.7	3	100.0
2020-09-20	65	44	67.7	0	0.0	0	0
2020-09-15	68	41	60.3	1	1.5	0	0.0
2020-10-20	68	40	58.8	2	2.9	1	50.0
2020-09-17	68	49	72.1	1	1.5	0	0.0
2020-09-26	65	38	58.5	0	0.0	0	0
2020-06-20	64	36	56.2	4	6.2	3	75.0
2020-05-18	64	48	75.0	2	3.1	1	50.0
2020-10-10	65	42	64.6	0	0.0	0	0
2020-04-27	64	36	56.2	1	1.6	0	0.0
2020-08-01	64	50	78.1	1	1.6	1	100.0
2020-05-14	64	44	68.8	3	4.7	2	66.7
2020-07-16	64	40	62.5	1	1.6	1	100.0
2020-08-10	72	52	72.2	1	1.4	1	100.0
2020-07-26	64	43	67.2	1	1.6	1	100.0
2020-10-31	61	43	70.5	3	4.9	1	33.3
2020-07-07	63	38	60.3	2	3.2	2	100.0
2020-10-07	65	37	56.9	0	0.0	0	0
2020-05-17	64	49	76.6	3	4.7	2	66.7
2020-05-09	64	40	62.5	1	1.6	1	100.0
2020-11-08	72	53	73.6	18	25.0	3	16.7
2020-05-23	65	39	60.0	3	4.6	1	33.3
2020-06-10	64	45	70.3	3	4.7	3	100.0
2020-08-19	71	41	57.7	1	1.4	1	100.0
2020-07-20	64	40	62.5	1	1.6	1	100.0
2020-05-22	77	45	58.4	3	3.9	1	33.3
2020-07-28	64	44	68.8	1	1.6	1	100.0
2020-09-22	68	44	64.7	0	0.0	0	0
2020-07-21	64	38	59.4	1	1.6	1	100.0
2020-09-13	65	40	61.5	1	1.5	0	0.0
2020-08-09	72	56	77.8	1	1.4	1	100.0
2020-10-19	68	40	58.8	1	1.5	1	100.0
2020-09-27	65	37	56.9	0	0.0	0	0
2020-06-24	51	33	64.7	3	5.9	3	100.0
2020-08-06	72	46	63.9	1	1.4	1	100.0
2020-05-05	64	37	57.8	2	3.1	1	50.0
2020-10-12	68	38	55.9	0	0.0	0	0
2020-07-13	64	36	56.2	1	1.6	1	100.0
2020-09-21	68	42	61.8	0	0.0	0	0
2020-05-04	64	37	57.8	0	0.0	0	0
2020-07-30	64	37	57.8	1	1.6	1	100.0
2020-09-08	68	41	60.3	0	0.0	0	0
2020-06-18	64	42	65.6	3	4.7	3	100.0
2020-10-27	64	43	67.2	7	10.9	1	14.3
2020-06-16	64	49	76.6	3	4.7	3	100.0
2020-08-28	71	51	71.8	0	0.0	0	0
2020-08-20	74	36	48.6	0	0.0	0	0
2020-05-12	64	42	65.6	2	3.1	2	100.0
2020-05-15	62	44	71.0	3	4.8	2	66.7
2020-07-12	64	36	56.2	1	1.6	1	100.0
2020-08-05	72	48	66.7	1	1.4	1	100.0
2020-06-29	64	40	62.5	3	4.7	2	66.7
2020-11-03	62	41	66.1	6	9.7	2	33.3
2020-04-30	64	37	57.8	0	0.0	0	0
2020-09-18	68	44	64.7	1	1.5	0	0.0
2020-07-11	64	31	48.4	1	1.6	1	100.0
2020-05-03	54	28	51.9	1	1.9	0	0.0
2020-05-16	63	47	74.6	4	6.3	2	50.0
2020-08-24	74	45	60.8	0	0.0	0	0
2020-09-06	68	42	61.8	0	0.0	0	0
2020-06-02	64	40	62.5	4	6.2	3	75.0
2020-07-25	64	40	62.5	1	1.6	1	100.0
2020-06-27	64	42	65.6	3	4.7	2	66.7
2020-06-06	62	45	72.6	3	4.8	3	100.0
2020-06-28	64	40	62.5	3	4.7	2	66.7
2020-06-26	64	39	60.9	3	4.7	3	100.0
2020-05-25	64	42	65.6	4	6.2	3	75.0
2020-09-09	68	47	69.1	1	1.5	0	0.0
2020-07-19	64	40	62.5	1	1.6	1	100.0
2020-10-21	60	39	65.0	2	3.3	1	50.0
2020-06-21	64	36	56.2	3	4.7	3	100.0
2020-09-24	68	42	61.8	0	0.0	0	0
2020-09-11	68	50	73.5	1	1.5	0	0.0
2020-08-16	69	42	60.9	1	1.4	1	100.0
2020-07-18	64	41	64.1	1	1.6	1	100.0
2020-08-29	71	48	67.6	0	0.0	0	0
2020-07-10	65	30	46.2	1	1.5	1	100.0
2020-09-05	66	40	60.6	0	0.0	0	0
2020-06-08	64	42	65.6	3	4.7	3	100.0
2020-08-17	71	47	66.2	1	1.4	1	100.0
2020-05-08	69	40	58.0	1	1.4	1	100.0
2020-05-30	64	45	70.3	4	6.2	3	75.0
2020-08-26	71	46	64.8	0	0.0	0	0
2020-10-18	68	42	61.8	1	1.5	1	100.0
2020-07-01	64	34	53.1	3	4.7	3	100.0
2020-06-15	64	45	70.3	3	4.7	3	100.0
2020-09-14	65	40	61.5	1	1.5	0	0.0
2020-08-13	72	41	56.9	1	1.4	1	100.0
2020-07-17	64	41	64.1	1	1.6	1	100.0
2020-10-24	60	41	68.3	3	5.0	1	33.3
2020-05-31	64	44	68.8	5	7.8	3	60.0
2020-06-22	64	40	62.5	3	4.7	3	100.0
2020-08-12	72	46	63.9	1	1.4	1	100.0
2020-09-28	68	35	51.5	0	0.0	0	0
2020-07-02	64	40	62.5	3	4.7	3	100.0
2020-05-07	69	37	53.6	1	1.4	1	100.0
2020-09-30	68	42	61.8	0	0.0	0	0
2020-06-01	64	40	62.5	4	6.2	3	75.0
2020-08-03	64	45	70.3	1	1.6	1	100.0
2020-07-05	64	38	59.4	3	4.7	3	100.0
2020-11-06	72	51	70.8	14	19.4	3	21.4
2020-07-31	64	38	59.4	1	1.6	1	100.0
2020-09-16	68	49	72.1	1	1.5	0	0.0
2020-04-26	64	33	51.6	0	0.0	0	0
2020-09-07	68	39	57.4	0	0.0	0	0
2020-06-03	64	44	68.8	4	6.2	3	75.0
2020-05-29	64	44	68.8	4	6.2	3	75.0
2020-07-22	64	38	59.4	1	1.6	1	100.0
2020-07-14	64	42	65.6	1	1.6	1	100.0
2020-08-07	72	50	69.4	1	1.4	1	100.0
2020-10-05	68	41	60.3	0	0.0	0	0
2020-05-26	64	45	70.3	4	6.2	3	75.0
2020-07-08	64	34	53.1	1	1.6	1	100.0
2020-07-27	64	41	64.1	1	1.6	1	100.0
2020-11-07	72	54	75.0	18	25.0	3	16.7
2020-05-11	60	38	63.3	2	3.3	2	100.0
2020-05-27	63	45	71.4	3	4.8	3	100.0
2020-09-23	68	45	66.2	0	0.0	0	0
2020-09-04	68	41	60.3	0	0.0	0	0
2020-09-10	68	47	69.1	1	1.5	0	0.0
2020-05-13	64	43	67.2	3	4.7	2	66.7
2020-10-23	57	41	71.9	3	5.3	1	33.3
2020-07-23	64	42	65.6	1	1.6	1	100.0
2020-11-01	61	44	72.1	4	6.6	1	25.0
2020-10-29	64	48	75.0	3	4.7	1	33.3
2020-09-02	68	42	61.8	0	0.0	0	0
2020-10-26	64	44	68.8	6	9.4	1	16.7
2020-10-08	68	36	52.9	0	0.0	0	0
2020-10-02	68	40	58.8	0	0.0	0	0
2020-10-17	68	46	67.6	1	1.5	1	100.0
2020-06-12	64	47	73.4	3	4.7	3	100.0
2020-06-04	65	48	73.8	3	4.6	3	100.0
2020-06-25	64	37	57.8	3	4.7	3	100.0
2020-05-06	66	39	59.1	2	3.0	1	50.0
2020-07-24	64	44	68.8	1	1.6	1	100.0
2020-08-21	74	44	59.5	0	0.0	0	0
2020-10-15	68	49	72.1	1	1.5	1	100.0
2020-05-28	64	47	73.4	4	6.2	3	75.0
2020-06-11	64	48	75.0	3	4.7	3	100.0
2020-04-28	64	36	56.2	0	0.0	0	0
2020-05-01	64	37	57.8	0	0.0	0	0
2020-08-11	72	47	65.3	1	1.4	1	100.0
2020-06-05	64	45	70.3	3	4.7	3	100.0
2020-10-04	68	38	55.9	1	1.5	0	0.0
