Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-25	128	57	44.5	0	0.0	0	0
2020-07-17	128	60	46.9	0	0.0	0	0
2020-07-08	125	58	46.4	0	0.0	0	0
2020-05-21	121	55	45.5	0	0.0	0	0
2020-05-18	146	71	48.6	0	0.0	0	0
2020-09-17	125	69	55.2	1	0.8	0	0.0
2020-09-03	125	74	59.2	1	0.8	0	0.0
2020-08-01	126	48	38.1	0	0.0	0	0
2020-09-11	126	70	55.6	1	0.8	0	0.0
2020-08-15	125	62	49.6	1	0.8	1	100.0
2020-06-23	120	58	48.3	0	0.0	0	0
2020-06-16	123	57	46.3	0	0.0	0	0
2020-06-01	127	42	33.1	0	0.0	0	0
2020-06-03	122	44	36.1	0	0.0	0	0
2020-06-04	124	54	43.5	0	0.0	0	0
2020-08-29	123	75	61.0	2	1.6	0	0.0
2020-08-04	101	49	48.5	0	0.0	0	0
2020-08-31	124	68	54.8	2	1.6	0	0.0
2020-07-15	126	60	47.6	0	0.0	0	0
2020-09-06	121	60	49.6	1	0.8	0	0.0
2020-05-13	134	77	57.5	1	0.7	0	0.0
2020-08-22	119	75	63.0	0	0.0	0	0
2020-09-01	125	70	56.0	2	1.6	0	0.0
2020-09-21	121	65	53.7	1	0.8	0	0.0
2020-05-02	134	64	47.8	0	0.0	0	0
2020-06-29	125	55	44.0	0	0.0	0	0
2020-06-11	123	57	46.3	0	0.0	0	0
2020-06-06	121	48	39.7	0	0.0	0	0
2020-08-21	123	79	64.2	0	0.0	0	0
2020-06-14	122	65	53.3	0	0.0	0	0
2020-07-16	126	61	48.4	0	0.0	0	0
2020-08-30	118	62	52.5	2	1.7	0	0.0
2020-05-29	126	56	44.4	1	0.8	0	0.0
2020-09-04	121	69	57.0	1	0.8	0	0.0
2020-08-20	127	75	59.1	0	0.0	0	0
2020-05-05	127	62	48.8	0	0.0	0	0
2020-05-31	129	54	41.9	0	0.0	0	0
2020-08-28	125	72	57.6	0	0.0	0	0
2020-08-25	125	74	59.2	0	0.0	0	0
2020-05-28	126	59	46.8	0	0.0	0	0
2020-06-28	132	63	47.7	0	0.0	0	0
2020-07-31	127	48	37.8	0	0.0	0	0
2020-09-19	119	67	56.3	1	0.8	0	0.0
2020-07-26	132	58	43.9	0	0.0	0	0
2020-06-21	112	50	44.6	0	0.0	0	0
2020-05-30	130	60	46.2	1	0.8	0	0.0
2020-05-25	134	44	32.8	0	0.0	0	0
2020-08-14	125	69	55.2	1	0.8	0	0.0
2020-07-22	127	62	48.8	0	0.0	0	0
2020-05-09	126	72	57.1	0	0.0	0	0
2020-05-19	123	61	49.6	0	0.0	0	0
2020-06-09	121	48	39.7	0	0.0	0	0
2020-04-28	125	57	45.6	0	0.0	0	0
2020-06-19	117	55	47.0	0	0.0	0	0
2020-07-04	124	51	41.1	0	0.0	0	0
2020-07-19	123	52	42.3	0	0.0	0	0
2020-05-06	128	66	51.6	0	0.0	0	0
2020-09-23	121	68	56.2	0	0.0	0	0
2020-09-09	125	73	58.4	1	0.8	0	0.0
2020-08-11	117	70	59.8	1	0.9	0	0.0
2020-06-30	126	58	46.0	0	0.0	0	0
2020-05-20	123	59	48.0	0	0.0	0	0
2020-07-28	135	61	45.2	0	0.0	0	0
2020-08-09	116	65	56.0	1	0.9	1	100.0
2020-07-01	126	60	47.6	0	0.0	0	0
2020-06-24	118	56	47.5	0	0.0	0	0
2020-06-13	134	72	53.7	0	0.0	0	0
2020-08-02	116	44	37.9	0	0.0	0	0
2020-07-02	126	54	42.9	0	0.0	0	0
2020-05-24	133	49	36.8	0	0.0	0	0
2020-09-22	121	70	57.9	0	0.0	0	0
2020-07-06	125	55	44.0	0	0.0	0	0
2020-06-05	123	50	40.7	0	0.0	0	0
2020-08-24	123	70	56.9	0	0.0	0	0
2020-05-11	122	64	52.5	0	0.0	0	0
2020-08-08	118	68	57.6	0	0.0	0	0
2020-08-06	118	62	52.5	0	0.0	0	0
2020-07-18	131	51	38.9	0	0.0	0	0
2020-06-22	114	51	44.7	0	0.0	0	0
2020-06-20	114	58	50.9	0	0.0	0	0
2020-07-14	126	54	42.9	0	0.0	0	0
