Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-05-24	20	4	20.0	0	0.0	0	0
2020-04-28	25	7	28.0	3	12.0	3	100.0
2020-06-18	20	10	50.0	0	0.0	0	0
2020-05-26	20	6	30.0	0	0.0	0	0
2020-10-06	20	9	45.0	0	0.0	0	0
2020-06-11	20	8	40.0	0	0.0	0	0
2020-07-17	20	9	45.0	0	0.0	0	0
2020-09-22	20	10	50.0	0	0.0	0	0
2020-09-16	20	13	65.0	0	0.0	0	0
2020-08-10	20	10	50.0	0	0.0	0	0
2020-06-20	20	5	25.0	0	0.0	0	0
2020-09-17	20	17	85.0	1	5.0	0	0.0
2020-05-04	25	6	24.0	0	0.0	0	0
2020-08-01	20	10	50.0	0	0.0	0	0
2020-10-01	20	16	80.0	1	5.0	0	0.0
2020-08-15	20	8	40.0	0	0.0	0	0
2020-06-09	20	9	45.0	0	0.0	0	0
2020-08-08	20	7	35.0	0	0.0	0	0
2020-06-06	20	6	30.0	0	0.0	0	0
2020-05-09	25	6	24.0	0	0.0	0	0
2020-09-25	20	9	45.0	1	5.0	0	0.0
2020-08-17	20	10	50.0	0	0.0	0	0
2020-09-24	20	6	30.0	0	0.0	0	0
2020-06-05	20	6	30.0	0	0.0	0	0
2020-05-13	20	8	40.0	0	0.0	0	0
2020-08-19	20	8	40.0	0	0.0	0	0
2020-09-21	20	12	60.0	0	0.0	0	0
2020-06-07	20	7	35.0	0	0.0	0	0
2020-06-16	20	11	55.0	0	0.0	0	0
2020-05-22	20	4	20.0	0	0.0	0	0
2020-05-18	20	10	50.0	1	5.0	0	0.0
2020-06-21	20	5	25.0	0	0.0	0	0
2020-06-03	20	4	20.0	0	0.0	0	0
2020-09-13	20	11	55.0	0	0.0	0	0
2020-09-11	20	9	45.0	0	0.0	0	0
2020-06-17	20	10	50.0	0	0.0	0	0
2020-07-18	20	10	50.0	0	0.0	0	0
2020-04-27	25	9	36.0	4	16.0	4	100.0
2020-04-29	25	7	28.0	4	16.0	4	100.0
2020-06-14	20	5	25.0	0	0.0	0	0
2020-07-19	20	4	20.0	0	0.0	0	0
2020-05-21	20	8	40.0	0	0.0	0	0
2020-08-06	20	10	50.0	0	0.0	0	0
2020-09-14	20	11	55.0	0	0.0	0	0
2020-06-15	20	7	35.0	0	0.0	0	0
2020-06-30	20	7	35.0	0	0.0	0	0
2020-05-28	20	7	35.0	0	0.0	0	0
2020-05-03	25	6	24.0	2	8.0	1	50.0
2020-08-29	20	11	55.0	0	0.0	0	0
2020-09-01	20	10	50.0	0	0.0	0	0
2020-08-11	20	10	50.0	0	0.0	0	0
2020-07-14	20	10	50.0	0	0.0	0	0
