Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-05-04	44	25	56.8	1	2.3	0	0.0
2020-07-12	36	19	52.8	0	0.0	0	0
2020-06-18	44	18	40.9	0	0.0	0	0
2020-08-17	36	18	50.0	0	0.0	0	0
2020-09-13	36	22	61.1	0	0.0	0	0
2020-07-21	36	24	66.7	0	0.0	0	0
2020-08-12	36	26	72.2	0	0.0	0	0
2020-08-03	36	19	52.8	0	0.0	0	0
2020-09-07	36	23	63.9	1	2.8	0	0.0
2020-07-23	36	21	58.3	0	0.0	0	0
2020-09-16	36	23	63.9	0	0.0	0	0
2020-06-25	44	21	47.7	0	0.0	0	0
2020-07-09	36	17	47.2	0	0.0	0	0
2020-07-07	44	19	43.2	0	0.0	0	0
2020-06-12	44	23	52.3	0	0.0	0	0
2020-08-13	36	20	55.6	0	0.0	0	0
2020-07-13	36	19	52.8	0	0.0	0	0
2020-09-14	36	20	55.6	0	0.0	0	0
2020-05-17	44	23	52.3	0	0.0	0	0
2020-05-15	44	23	52.3	0	0.0	0	0
2020-05-12	44	22	50.0	0	0.0	0	0
2020-08-10	36	15	41.7	0	0.0	0	0
2020-09-10	36	24	66.7	1	2.8	0	0.0
2020-06-07	43	20	46.5	0	0.0	0	0
2020-07-24	36	27	75.0	0	0.0	0	0
2020-07-20	36	22	61.1	0	0.0	0	0
2020-07-25	36	25	69.4	0	0.0	0	0
2020-07-17	36	19	52.8	0	0.0	0	0
2020-07-08	44	18	40.9	0	0.0	0	0
2020-05-21	44	19	43.2	0	0.0	0	0
2020-05-18	44	23	52.3	0	0.0	0	0
2020-09-17	36	19	52.8	0	0.0	0	0
2020-09-03	36	17	47.2	0	0.0	0	0
2020-08-01	36	15	41.7	0	0.0	0	0
2020-09-11	36	21	58.3	1	2.8	0	0.0
2020-08-15	36	19	52.8	0	0.0	0	0
2020-06-23	44	20	45.5	0	0.0	0	0
2020-06-16	44	26	59.1	0	0.0	0	0
2020-06-01	44	22	50.0	0	0.0	0	0
2020-06-03	44	24	54.5	0	0.0	0	0
2020-06-04	44	23	52.3	0	0.0	0	0
2020-08-29	36	22	61.1	0	0.0	0	0
2020-08-04	36	19	52.8	0	0.0	0	0
2020-08-31	36	21	58.3	0	0.0	0	0
2020-07-15	36	18	50.0	0	0.0	0	0
2020-09-06	36	17	47.2	0	0.0	0	0
2020-05-13	44	23	52.3	0	0.0	0	0
2020-08-22	36	24	66.7	0	0.0	0	0
2020-09-01	36	19	52.8	0	0.0	0	0
2020-05-02	44	24	54.5	1	2.3	0	0.0
2020-06-29	43	13	30.2	0	0.0	0	0
2020-06-11	44	28	63.6	0	0.0	0	0
2020-06-06	42	21	50.0	0	0.0	0	0
2020-08-21	36	24	66.7	0	0.0	0	0
2020-06-14	43	27	62.8	0	0.0	0	0
2020-07-16	36	21	58.3	0	0.0	0	0
2020-08-30	36	19	52.8	0	0.0	0	0
2020-05-29	45	18	40.0	0	0.0	0	0
2020-09-04	36	16	44.4	0	0.0	0	0
2020-08-20	36	25	69.4	0	0.0	0	0
2020-05-05	44	20	45.5	1	2.3	1	100.0
2020-05-31	44	19	43.2	0	0.0	0	0
2020-08-28	36	16	44.4	0	0.0	0	0
2020-08-25	36	17	47.2	0	0.0	0	0
2020-05-28	44	18	40.9	0	0.0	0	0
2020-06-28	44	16	36.4	0	0.0	0	0
2020-07-31	36	15	41.7	0	0.0	0	0
2020-09-19	36	18	50.0	0	0.0	0	0
2020-07-26	36	20	55.6	0	0.0	0	0
2020-06-21	44	17	38.6	0	0.0	0	0
2020-05-30	45	24	53.3	0	0.0	0	0
2020-05-25	44	19	43.2	0	0.0	0	0
2020-08-14	36	23	63.9	0	0.0	0	0
2020-07-22	36	21	58.3	0	0.0	0	0
2020-05-09	44	22	50.0	0	0.0	0	0
2020-05-19	44	21	47.7	0	0.0	0	0
2020-06-09	44	29	65.9	0	0.0	0	0
2020-04-28	44	21	47.7	1	2.3	1	100.0
2020-06-19	44	20	45.5	0	0.0	0	0
2020-07-04	44	21	47.7	0	0.0	0	0
2020-07-19	36	24	66.7	0	0.0	0	0
2020-05-06	44	21	47.7	0	0.0	0	0
2020-09-09	36	21	58.3	1	2.8	0	0.0
2020-08-11	36	11	30.6	0	0.0	0	0
2020-06-30	44	17	38.6	0	0.0	0	0
2020-05-20	44	21	47.7	0	0.0	0	0
2020-07-28	36	22	61.1	0	0.0	0	0
2020-08-09	36	17	47.2	0	0.0	0	0
2020-07-01	44	16	36.4	0	0.0	0	0
2020-06-24	44	15	34.1	0	0.0	0	0
2020-06-13	43	25	58.1	0	0.0	0	0
2020-08-02	36	15	41.7	0	0.0	0	0
2020-07-02	44	17	38.6	0	0.0	0	0
2020-05-24	44	18	40.9	0	0.0	0	0
2020-07-06	44	16	36.4	0	0.0	0	0
2020-06-05	41	19	46.3	0	0.0	0	0
2020-08-24	36	20	55.6	0	0.0	0	0
2020-05-11	44	21	47.7	0	0.0	0	0
2020-08-08	36	13	36.1	0	0.0	0	0
2020-08-06	36	9	25.0	0	0.0	0	0
2020-07-18	36	22	61.1	0	0.0	0	0
2020-06-22	44	21	47.7	0	0.0	0	0
2020-06-20	44	20	45.5	0	0.0	0	0
2020-07-14	36	20	55.6	0	0.0	0	0
