Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-13	73	33	45.2	0	0.0	0	0
2020-09-14	93	67	72.0	2	2.2	1	50.0
2020-05-17	79	42	53.2	0	0.0	0	0
2020-05-15	83	47	56.6	0	0.0	0	0
2020-05-12	73	36	49.3	0	0.0	0	0
2020-08-10	82	53	64.6	1	1.2	0	0.0
2020-09-10	93	61	65.6	1	1.1	1	100.0
2020-06-07	76	40	52.6	0	0.0	0	0
2020-07-24	88	53	60.2	0	0.0	0	0
2020-07-20	83	52	62.7	2	2.4	0	0.0
2020-07-25	92	49	53.3	1	1.1	0	0.0
2020-07-17	81	47	58.0	2	2.5	0	0.0
2020-07-08	81	45	55.6	0	0.0	0	0
2020-05-21	80	50	62.5	0	0.0	0	0
2020-05-18	80	43	53.8	0	0.0	0	0
2020-09-17	93	60	64.5	3	3.2	1	33.3
2020-09-03	93	61	65.6	0	0.0	0	0
2020-08-01	86	51	59.3	2	2.3	0	0.0
2020-09-11	93	60	64.5	1	1.1	1	100.0
2020-08-15	82	52	63.4	0	0.0	0	0
2020-06-23	61	36	59.0	0	0.0	0	0
2020-06-16	83	49	59.0	0	0.0	0	0
2020-06-01	79	45	57.0	0	0.0	0	0
2020-06-03	83	45	54.2	0	0.0	0	0
2020-06-04	82	43	52.4	0	0.0	0	0
2020-08-29	93	65	69.9	0	0.0	0	0
2020-08-04	65	38	58.5	0	0.0	0	0
2020-08-31	93	66	71.0	0	0.0	0	0
2020-07-15	79	47	59.5	1	1.3	0	0.0
2020-09-06	93	67	72.0	0	0.0	0	0
2020-05-13	74	46	62.2	0	0.0	0	0
2020-08-22	93	63	67.7	0	0.0	0	0
2020-09-01	93	59	63.4	0	0.0	0	0
2020-09-21	93	52	55.9	2	2.2	0	0.0
2020-05-02	69	36	52.2	1	1.4	0	0.0
2020-06-29	84	54	64.3	0	0.0	0	0
2020-06-11	78	51	65.4	0	0.0	0	0
2020-06-06	81	40	49.4	0	0.0	0	0
2020-08-21	93	65	69.9	0	0.0	0	0
2020-06-14	78	51	65.4	0	0.0	0	0
2020-07-16	82	43	52.4	1	1.2	0	0.0
2020-08-30	93	69	74.2	0	0.0	0	0
2020-05-29	82	46	56.1	0	0.0	0	0
2020-09-04	93	60	64.5	0	0.0	0	0
2020-08-20	93	62	66.7	0	0.0	0	0
2020-05-05	69	33	47.8	0	0.0	0	0
2020-05-31	79	43	54.4	0	0.0	0	0
2020-08-28	93	67	72.0	0	0.0	0	0
2020-08-25	93	68	73.1	0	0.0	0	0
2020-05-28	82	45	54.9	0	0.0	0	0
2020-06-28	82	55	67.1	0	0.0	0	0
2020-07-31	86	48	55.8	2	2.3	0	0.0
2020-09-19	93	57	61.3	2	2.2	0	0.0
2020-07-26	92	60	65.2	1	1.1	0	0.0
2020-06-21	71	36	50.7	0	0.0	0	0
2020-05-30	82	42	51.2	0	0.0	0	0
2020-05-25	82	46	56.1	0	0.0	0	0
2020-08-14	82	54	65.9	0	0.0	0	0
2020-07-22	95	63	66.3	1	1.1	0	0.0
2020-05-09	69	26	37.7	0	0.0	0	0
2020-05-19	84	43	51.2	0	0.0	0	0
2020-06-09	80	46	57.5	0	0.0	0	0
2020-04-28	62	33	53.2	1	1.6	0	0.0
2020-06-19	71	36	50.7	0	0.0	0	0
2020-07-04	77	46	59.7	0	0.0	0	0
2020-07-19	83	46	55.4	2	2.4	0	0.0
2020-05-06	72	46	63.9	10	13.9	5	50.0
2020-09-23	97	48	49.5	3	3.1	0	0.0
2020-09-09	93	53	57.0	1	1.1	1	100.0
2020-08-11	82	49	59.8	0	0.0	0	0
2020-06-30	80	47	58.8	0	0.0	0	0
2020-05-20	84	48	57.1	0	0.0	0	0
2020-07-28	95	53	55.8	1	1.1	0	0.0
2020-08-09	82	53	64.6	1	1.2	0	0.0
2020-07-01	81	52	64.2	0	0.0	0	0
2020-06-24	61	33	54.1	0	0.0	0	0
2020-06-13	78	52	66.7	0	0.0	0	0
2020-08-02	82	46	56.1	2	2.4	0	0.0
2020-07-02	79	51	64.6	0	0.0	0	0
2020-05-24	82	43	52.4	1	1.2	0	0.0
2020-09-22	97	56	57.7	2	2.1	0	0.0
2020-07-06	78	44	56.4	0	0.0	0	0
2020-06-05	81	45	55.6	0	0.0	0	0
2020-08-24	93	67	72.0	0	0.0	0	0
2020-05-11	69	33	47.8	0	0.0	0	0
2020-08-08	82	53	64.6	1	1.2	0	0.0
2020-08-06	92	46	50.0	0	0.0	0	0
2020-07-18	83	50	60.2	2	2.4	0	0.0
2020-06-22	61	30	49.2	0	0.0	0	0
2020-06-20	71	41	57.7	0	0.0	0	0
2020-07-14	81	50	61.7	0	0.0	0	0
