Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-14	68	43	63.2	1	1.5	0	0.0
2020-07-16	79	50	63.3	1	1.3	1	100.0
2020-08-30	65	52	80.0	3	4.6	2	66.7
2020-05-29	69	49	71.0	3	4.3	2	66.7
2020-09-04	65	44	67.7	2	3.1	2	100.0
2020-08-20	66	56	84.8	2	3.0	1	50.0
2020-05-05	70	45	64.3	5	7.1	5	100.0
2020-05-31	68	46	67.6	3	4.4	2	66.7
2020-08-28	65	53	81.5	3	4.6	2	66.7
2020-08-25	65	58	89.2	3	4.6	1	33.3
2020-05-28	69	46	66.7	3	4.3	2	66.7
2020-06-28	67	49	73.1	4	6.0	3	75.0
2020-07-31	69	46	66.7	2	2.9	1	50.0
2020-09-19	65	50	76.9	3	4.6	2	66.7
2020-07-26	67	43	64.2	1	1.5	0	0.0
2020-06-21	55	43	78.2	2	3.6	1	50.0
2020-05-30	69	58	84.1	3	4.3	2	66.7
2020-05-25	69	44	63.8	4	5.8	4	100.0
2020-08-14	66	51	77.3	2	3.0	1	50.0
2020-07-22	69	42	60.9	2	2.9	1	50.0
2020-05-09	70	44	62.9	4	5.7	4	100.0
2020-05-19	69	44	63.8	4	5.8	4	100.0
2020-06-09	68	42	61.8	2	2.9	1	50.0
2020-04-28	71	48	67.6	5	7.0	3	60.0
2020-06-19	69	46	66.7	2	2.9	1	50.0
2020-07-04	69	48	69.6	5	7.2	2	40.0
2020-07-19	68	44	64.7	1	1.5	1	100.0
2020-05-06	70	46	65.7	5	7.1	5	100.0
2020-09-09	65	39	60.0	2	3.1	2	100.0
2020-08-11	66	46	69.7	3	4.5	1	33.3
2020-06-30	69	52	75.4	5	7.2	4	80.0
2020-05-20	69	42	60.9	4	5.8	4	100.0
2020-07-28	69	46	66.7	2	2.9	1	50.0
2020-08-09	66	45	68.2	2	3.0	1	50.0
2020-07-01	69	51	73.9	5	7.2	3	60.0
2020-06-24	55	45	81.8	2	3.6	2	100.0
2020-06-13	68	45	66.2	1	1.5	1	100.0
2020-08-02	69	52	75.4	3	4.3	1	33.3
2020-07-02	69	51	73.9	5	7.2	3	60.0
2020-05-24	68	45	66.2	4	5.9	4	100.0
2020-07-06	68	48	70.6	3	4.4	1	33.3
2020-06-05	70	41	58.6	2	2.9	1	50.0
2020-08-24	65	57	87.7	2	3.1	1	50.0
2020-05-11	69	54	78.3	5	7.2	4	80.0
2020-08-08	66	45	68.2	1	1.5	1	100.0
2020-08-06	66	51	77.3	3	4.5	2	66.7
2020-07-18	69	46	66.7	1	1.4	1	100.0
2020-06-22	55	41	74.5	2	3.6	1	50.0
2020-06-20	55	43	78.2	2	3.6	1	50.0
2020-07-14	69	45	65.2	2	2.9	2	100.0
