Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-05-16	34	18	52.9	0	0.0	0	0
2020-07-18	34	16	47.1	0	0.0	0	0
2020-05-10	34	14	41.2	0	0.0	0	0
2020-08-01	34	19	55.9	0	0.0	0	0
2020-05-09	34	14	41.2	0	0.0	0	0
2020-06-08	34	14	41.2	0	0.0	0	0
2020-05-31	34	16	47.1	0	0.0	0	0
2020-05-28	34	18	52.9	0	0.0	0	0
2020-05-07	34	18	52.9	0	0.0	0	0
2020-05-06	34	14	41.2	0	0.0	0	0
2020-08-02	34	16	47.1	0	0.0	0	0
2020-06-17	34	12	35.3	0	0.0	0	0
2020-05-03	34	12	35.3	0	0.0	0	0
2020-05-30	34	23	67.6	0	0.0	0	0
2020-05-29	34	19	55.9	0	0.0	0	0
2020-06-21	34	16	47.1	0	0.0	0	0
2020-07-13	34	13	38.2	0	0.0	0	0
2020-04-27	36	17	47.2	0	0.0	0	0
2020-08-18	26	12	46.2	0	0.0	0	0
2020-05-13	34	16	47.1	0	0.0	0	0
2020-07-26	34	14	41.2	0	0.0	0	0
2020-08-25	26	18	69.2	0	0.0	0	0
2020-08-23	26	15	57.7	0	0.0	0	0
2020-08-30	20	14	70.0	0	0.0	0	0
2020-05-08	34	15	44.1	0	0.0	0	0
2020-06-03	34	20	58.8	0	0.0	0	0
2020-08-20	26	13	50.0	0	0.0	0	0
2020-08-13	26	21	80.8	0	0.0	0	0
2020-05-12	34	16	47.1	0	0.0	0	0
2020-08-04	34	14	41.2	0	0.0	0	0
2020-07-28	34	19	55.9	0	0.0	0	0
2020-08-06	26	22	84.6	0	0.0	0	0
2020-05-05	34	16	47.1	0	0.0	0	0
2020-07-03	34	19	55.9	0	0.0	0	0
2020-07-07	34	19	55.9	0	0.0	0	0
2020-09-02	26	17	65.4	0	0.0	0	0
2020-07-16	34	17	50.0	0	0.0	0	0
2020-09-05	26	16	61.5	0	0.0	0	0
2020-08-17	26	19	73.1	0	0.0	0	0
2020-05-14	34	13	38.2	0	0.0	0	0
2020-08-12	26	18	69.2	0	0.0	0	0
2020-07-22	34	20	58.8	0	0.0	0	0
2020-09-01	26	19	73.1	0	0.0	0	0
2020-07-30	34	18	52.9	0	0.0	0	0
2020-06-28	34	14	41.2	0	0.0	0	0
2020-08-26	26	16	61.5	0	0.0	0	0
2020-06-25	34	11	32.4	0	0.0	0	0
2020-05-02	34	12	35.3	0	0.0	0	0
2020-08-07	26	19	73.1	0	0.0	0	0
2020-06-15	34	15	44.1	0	0.0	0	0
2020-08-24	26	14	53.8	0	0.0	0	0
2020-08-10	26	19	73.1	0	0.0	0	0
2020-05-21	34	14	41.2	0	0.0	0	0
2020-08-29	20	12	60.0	0	0.0	0	0
2020-05-26	34	20	58.8	0	0.0	0	0
2020-08-16	26	10	38.5	0	0.0	0	0
2020-08-15	26	12	46.2	0	0.0	0	0
2020-05-22	34	14	41.2	0	0.0	0	0
2020-07-10	34	14	41.2	0	0.0	0	0
2020-06-22	0	0		0		0	0
2020-07-31	34	16	47.1	0	0.0	0	0
2020-07-21	34	17	50.0	0	0.0	0	0
2020-05-01	34	12	35.3	0	0.0	0	0
2020-09-03	26	19	73.1	0	0.0	0	0
2020-07-11	34	17	50.0	0	0.0	0	0
2020-07-02	34	13	38.2	0	0.0	0	0
2020-07-12	34	16	47.1	0	0.0	0	0
2020-04-30	36	16	44.4	0	0.0	0	0
2020-05-18	34	16	47.1	0	0.0	0	0
2020-08-05	34	18	52.9	0	0.0	0	0
2020-07-09	34	16	47.1	0	0.0	0	0
2020-07-20	34	20	58.8	0	0.0	0	0
2020-07-15	34	20	58.8	0	0.0	0	0
2020-07-08	34	19	55.9	0	0.0	0	0
2020-06-24	0	0		0		0	0
2020-05-04	34	16	47.1	0	0.0	0	0
2020-05-27	34	16	47.1	0	0.0	0	0
2020-06-14	34	17	50.0	0	0.0	0	0
2020-06-10	34	21	61.8	0	0.0	0	0
2020-08-27	26	15	57.7	0	0.0	0	0
2020-06-06	34	20	58.8	0	0.0	0	0
2020-07-25	34	17	50.0	0	0.0	0	0
2020-06-20	34	18	52.9	0	0.0	0	0
2020-06-23	0	0		0		0	0
2020-08-03	34	18	52.9	0	0.0	0	0
2020-08-08	26	18	69.2	0	0.0	0	0
2020-05-19	34	16	47.1	0	0.0	0	0
2020-05-24	34	21	61.8	0	0.0	0	0
2020-05-25	34	20	58.8	0	0.0	0	0
2020-06-18	34	17	50.0	0	0.0	0	0
2020-06-12	34	20	58.8	0	0.0	0	0
