Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-17	136	87	64.0	2	1.5	1	50.0
2020-07-08	140	93	66.4	1	0.7	1	100.0
2020-05-21	105	69	65.7	1	1.0	0	0.0
2020-09-26	134	93	69.4	2	1.5	1	50.0
2020-05-18	109	62	56.9	1	0.9	0	0.0
2020-09-17	134	91	67.9	2	1.5	1	50.0
2020-09-03	132	104	78.8	1	0.8	0	0.0
2020-08-01	136	103	75.7	1	0.7	0	0.0
2020-09-11	132	99	75.0	2	1.5	0	0.0
2020-08-15	132	97	73.5	1	0.8	1	100.0
2020-06-23	142	98	69.0	0	0.0	0	0
2020-06-16	142	106	74.6	0	0.0	0	0
2020-06-01	135	82	60.7	1	0.7	0	0.0
2020-06-03	134	93	69.4	1	0.7	0	0.0
2020-06-04	134	97	72.4	1	0.7	0	0.0
2020-08-29	132	88	66.7	1	0.8	0	0.0
2020-08-04	97	75	77.3	0	0.0	0	0
2020-08-31	132	100	75.8	1	0.8	0	0.0
2020-07-15	140	91	65.0	1	0.7	1	100.0
2020-09-06	132	102	77.3	1	0.8	0	0.0
2020-05-13	101	61	60.4	1	1.0	0	0.0
2020-08-22	132	99	75.0	0	0.0	0	0
2020-09-01	132	103	78.0	1	0.8	0	0.0
2020-09-27	134	94	70.1	2	1.5	1	50.0
2020-09-21	134	86	64.2	2	1.5	1	50.0
2020-05-02	95	61	64.2	4	4.2	2	50.0
2020-06-29	142	101	71.1	2	1.4	2	100.0
2020-06-11	144	104	72.2	0	0.0	0	0
2020-06-06	139	106	76.3	1	0.7	0	0.0
2020-08-21	132	99	75.0	0	0.0	0	0
2020-06-14	131	96	73.3	0	0.0	0	0
2020-07-16	140	91	65.0	1	0.7	1	100.0
2020-08-30	132	88	66.7	1	0.8	0	0.0
2020-05-29	135	86	63.7	1	0.7	0	0.0
2020-09-04	132	109	82.6	0	0.0	0	0
2020-08-20	132	104	78.8	0	0.0	0	0
2020-05-05	95	57	60.0	4	4.2	1	25.0
2020-05-31	135	83	61.5	1	0.7	0	0.0
2020-08-28	132	88	66.7	1	0.8	0	0.0
2020-08-25	132	100	75.8	1	0.8	0	0.0
2020-09-29	134	102	76.1	2	1.5	1	50.0
2020-05-28	134	87	64.9	1	0.7	0	0.0
2020-06-28	139	93	66.9	2	1.4	2	100.0
2020-07-31	138	97	70.3	1	0.7	0	0.0
2020-09-19	134	101	75.4	2	1.5	1	50.0
2020-07-26	128	100	78.1	0	0.0	0	0
2020-06-21	142	106	74.6	0	0.0	0	0
2020-05-30	135	82	60.7	1	0.7	0	0.0
2020-05-25	132	71	53.8	1	0.8	0	0.0
2020-08-14	132	96	72.7	1	0.8	1	100.0
2020-07-22	136	102	75.0	0	0.0	0	0
2020-05-09	103	64	62.1	3	2.9	2	66.7
2020-05-19	105	62	59.0	1	1.0	0	0.0
2020-06-09	138	102	73.9	0	0.0	0	0
2020-04-28	85	42	49.4	3	3.5	3	100.0
2020-06-19	141	101	71.6	0	0.0	0	0
2020-07-04	142	90	63.4	2	1.4	2	100.0
2020-07-19	136	81	59.6	1	0.7	1	100.0
2020-05-06	105	63	60.0	3	2.9	2	66.7
2020-09-23	134	97	72.4	2	1.5	1	50.0
2020-09-09	132	96	72.7	1	0.8	0	0.0
2020-08-11	97	76	78.4	1	1.0	1	100.0
2020-06-30	142	100	70.4	2	1.4	2	100.0
2020-05-20	105	64	61.0	1	1.0	0	0.0
2020-07-28	136	105	77.2	0	0.0	0	0
2020-08-09	95	79	83.2	1	1.1	0	0.0
2020-07-01	145	94	64.8	2	1.4	2	100.0
2020-06-24	142	99	69.7	1	0.7	0	0.0
2020-06-13	142	100	70.4	0	0.0	0	0
2020-08-02	136	105	77.2	0	0.0	0	0
2020-07-02	141	90	63.8	2	1.4	2	100.0
2020-05-24	136	75	55.1	1	0.7	0	0.0
2020-09-28	134	92	68.7	2	1.5	1	50.0
2020-09-22	134	87	64.9	2	1.5	1	50.0
2020-07-06	142	97	68.3	2	1.4	1	50.0
2020-06-05	134	98	73.1	1	0.7	0	0.0
2020-08-24	132	98	74.2	1	0.8	0	0.0
2020-05-11	103	53	51.5	1	1.0	1	100.0
2020-08-08	95	81	85.3	1	1.1	0	0.0
2020-08-06	95	72	75.8	1	1.1	0	0.0
2020-07-18	134	87	64.9	1	0.7	1	100.0
2020-06-22	142	112	78.9	0	0.0	0	0
2020-06-20	142	103	72.5	0	0.0	0	0
2020-07-14	140	96	68.6	1	0.7	1	100.0
