Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-10-08	47	39	83.0	2	4.3	2	100.0
2020-10-02	45	39	86.7	1	2.2	1	100.0
2020-10-17	47	37	78.7	2	4.3	2	100.0
2020-06-12	73	48	65.8	0	0.0	0	0
2020-06-04	73	49	67.1	0	0.0	0	0
2020-06-25	73	48	65.8	0	0.0	0	0
2020-05-06	77	51	66.2	0	0.0	0	0
2020-07-24	64	57	89.1	0	0.0	0	0
2020-08-21	34	31	91.2	0	0.0	0	0
2020-10-15	45	36	80.0	2	4.4	2	100.0
2020-05-28	73	47	64.4	0	0.0	0	0
2020-06-11	73	49	67.1	0	0.0	0	0
2020-04-28	72	43	59.7	0	0.0	0	0
2020-05-01	76	51	67.1	0	0.0	0	0
2020-08-11	55	45	81.8	0	0.0	0	0
2020-06-05	73	49	67.1	0	0.0	0	0
2020-10-04	45	40	88.9	1	2.2	1	100.0
