Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-10-29	50	28	56.0	3	6.0	3	100.0
2020-09-02	81	34	42.0	0	0.0	0	0
2020-10-26	81	35	43.2	2	2.5	2	100.0
2020-10-08	81	29	35.8	1	1.2	1	100.0
2020-10-02	81	30	37.0	1	1.2	1	100.0
2020-10-17	81	27	33.3	0	0.0	0	0
2020-06-12	75	42	56.0	0	0.0	0	0
2020-06-04	75	40	53.3	0	0.0	0	0
2020-06-25	76	38	50.0	0	0.0	0	0
2020-05-06	65	36	55.4	4	6.2	4	100.0
2020-07-24	81	43	53.1	0	0.0	0	0
2020-08-21	81	33	40.7	0	0.0	0	0
2020-10-15	81	30	37.0	1	1.2	1	100.0
2020-05-28	75	42	56.0	1	1.3	1	100.0
2020-06-11	75	42	56.0	0	0.0	0	0
2020-04-28	71	34	47.9	4	5.6	3	75.0
2020-05-01	67	31	46.3	6	9.0	5	83.3
2020-08-11	81	33	40.7	0	0.0	0	0
2020-06-05	76	42	55.3	0	0.0	0	0
2020-10-04	81	29	35.8	1	1.2	1	100.0
