Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-09-17	86	73	84.9	0	0.0	0	0
2020-09-03	92	73	79.3	0	0.0	0	0
2020-08-01	90	70	77.8	1	1.1	0	0.0
2020-09-11	87	72	82.8	1	1.1	0	0.0
2020-08-15	89	80	89.9	0	0.0	0	0
2020-06-23	79	66	83.5	0	0.0	0	0
2020-06-16	94	73	77.7	0	0.0	0	0
2020-06-01	90	72	80.0	2	2.2	0	0.0
2020-06-03	93	73	78.5	1	1.1	0	0.0
2020-06-04	93	67	72.0	0	0.0	0	0
2020-08-29	89	72	80.9	0	0.0	0	0
2020-08-04	85	68	80.0	0	0.0	0	0
2020-08-31	88	68	77.3	0	0.0	0	0
2020-07-15	97	70	72.2	0	0.0	0	0
2020-09-06	87	77	88.5	0	0.0	0	0
2020-05-13	96	62	64.6	2	2.1	0	0.0
2020-08-22	84	74	88.1	0	0.0	0	0
2020-09-01	88	71	80.7	0	0.0	0	0
2020-09-27	83	66	79.5	0	0.0	0	0
2020-09-21	83	67	80.7	0	0.0	0	0
2020-05-02	82	62	75.6	5	6.1	2	40.0
2020-06-29	94	72	76.6	0	0.0	0	0
2020-06-11	94	71	75.5	0	0.0	0	0
2020-06-06	92	71	77.2	0	0.0	0	0
2020-08-21	90	78	86.7	0	0.0	0	0
2020-06-14	94	70	74.5	1	1.1	0	0.0
2020-07-16	94	71	75.5	1	1.1	0	0.0
2020-08-30	87	68	78.2	0	0.0	0	0
2020-05-29	90	65	72.2	2	2.2	0	0.0
2020-09-04	92	73	79.3	0	0.0	0	0
2020-08-20	91	70	76.9	0	0.0	0	0
2020-05-05	84	69	82.1	3	3.6	1	33.3
2020-05-31	88	71	80.7	2	2.3	0	0.0
2020-08-28	93	75	80.6	0	0.0	0	0
2020-08-25	82	62	75.6	0	0.0	0	0
2020-05-28	90	71	78.9	2	2.2	0	0.0
2020-06-28	94	71	75.5	0	0.0	0	0
2020-07-31	96	74	77.1	0	0.0	0	0
2020-09-19	83	70	84.3	0	0.0	0	0
2020-07-26	97	73	75.3	1	1.0	0	0.0
2020-06-21	82	63	76.8	0	0.0	0	0
2020-05-30	89	68	76.4	2	2.2	0	0.0
2020-05-25	89	71	79.8	2	2.2	0	0.0
2020-08-14	89	76	85.4	0	0.0	0	0
2020-07-22	93	75	80.6	1	1.1	0	0.0
2020-05-09	94	69	73.4	4	4.3	1	25.0
2020-05-19	89	65	73.0	1	1.1	0	0.0
2020-06-09	97	66	68.0	0	0.0	0	0
2020-04-28	98	61	62.2	6	6.1	3	50.0
2020-06-19	81	61	75.3	0	0.0	0	0
2020-07-04	100	71	71.0	0	0.0	0	0
2020-07-19	95	68	71.6	1	1.1	0	0.0
2020-05-06	97	76	78.4	3	3.1	1	33.3
2020-09-23	84	77	91.7	1	1.2	0	0.0
2020-09-09	86	70	81.4	1	1.2	0	0.0
2020-08-11	92	75	81.5	1	1.1	0	0.0
2020-06-30	92	75	81.5	0	0.0	0	0
2020-05-20	87	71	81.6	2	2.3	0	0.0
2020-07-28	93	69	74.2	0	0.0	0	0
2020-08-09	75	57	76.0	0	0.0	0	0
2020-07-01	93	77	82.8	0	0.0	0	0
2020-06-24	85	63	74.1	0	0.0	0	0
2020-06-13	99	65	65.7	0	0.0	0	0
2020-08-02	93	70	75.3	0	0.0	0	0
2020-07-02	94	77	81.9	0	0.0	0	0
2020-05-24	91	65	71.4	1	1.1	0	0.0
2020-09-28	86	72	83.7	0	0.0	0	0
2020-09-22	85	73	85.9	1	1.2	0	0.0
2020-07-06	109	80	73.4	0	0.0	0	0
2020-06-05	93	77	82.8	0	0.0	0	0
2020-08-24	91	71	78.0	0	0.0	0	0
2020-05-11	85	59	69.4	3	3.5	1	33.3
2020-08-08	88	70	79.5	0	0.0	0	0
2020-08-06	90	65	72.2	0	0.0	0	0
2020-07-18	94	67	71.3	1	1.1	0	0.0
2020-06-22	81	66	81.5	0	0.0	0	0
2020-06-20	78	61	78.2	0	0.0	0	0
2020-07-14	103	65	63.1	0	0.0	0	0
