Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-12	29	18	62.1	0	0.0	0	0
2020-06-18	35	23	65.7	0	0.0	0	0
2020-08-17	35	26	74.3	0	0.0	0	0
2020-09-13	34	26	76.5	0	0.0	0	0
2020-07-21	29	17	58.6	0	0.0	0	0
2020-08-12	24	15	62.5	0	0.0	0	0
2020-08-03	33	23	69.7	0	0.0	0	0
2020-09-07	34	28	82.4	0	0.0	0	0
2020-07-23	29	23	79.3	0	0.0	0	0
2020-09-16	34	28	82.4	0	0.0	0	0
2020-06-25	35	16	45.7	0	0.0	0	0
2020-07-09	29	21	72.4	0	0.0	0	0
2020-07-07	29	12	41.4	0	0.0	0	0
2020-06-12	35	18	51.4	0	0.0	0	0
2020-08-13	24	18	75.0	0	0.0	0	0
2020-07-13	29	15	51.7	0	0.0	0	0
2020-09-14	34	27	79.4	0	0.0	0	0
2020-05-17	42	25	59.5	0	0.0	0	0
2020-05-15	42	25	59.5	0	0.0	0	0
2020-05-12	37	19	51.4	0	0.0	0	0
2020-08-10	24	18	75.0	0	0.0	0	0
2020-09-10	34	29	85.3	0	0.0	0	0
2020-06-07	39	22	56.4	0	0.0	0	0
2020-07-24	29	20	69.0	0	0.0	0	0
2020-07-20	29	18	62.1	0	0.0	0	0
2020-07-25	29	16	55.2	0	0.0	0	0
2020-07-17	29	17	58.6	0	0.0	0	0
2020-07-08	29	15	51.7	0	0.0	0	0
2020-05-21	35	17	48.6	0	0.0	0	0
2020-05-18	35	14	40.0	0	0.0	0	0
2020-09-17	34	26	76.5	0	0.0	0	0
2020-09-03	34	29	85.3	1	2.9	1	100.0
2020-08-01	28	18	64.3	0	0.0	0	0
2020-09-11	34	28	82.4	0	0.0	0	0
2020-08-15	35	24	68.6	0	0.0	0	0
2020-06-23	35	14	40.0	0	0.0	0	0
2020-06-16	37	21	56.8	0	0.0	0	0
2020-06-01	35	19	54.3	0	0.0	0	0
2020-06-03	35	16	45.7	0	0.0	0	0
2020-06-04	35	21	60.0	0	0.0	0	0
2020-08-29	35	25	71.4	0	0.0	0	0
2020-08-04	24	11	45.8	0	0.0	0	0
2020-08-31	33	23	69.7	1	3.0	1	100.0
2020-07-15	29	19	65.5	0	0.0	0	0
2020-09-06	34	26	76.5	1	2.9	1	100.0
2020-05-13	42	22	52.4	0	0.0	0	0
2020-08-22	35	25	71.4	0	0.0	0	0
2020-09-01	33	29	87.9	1	3.0	1	100.0
2020-05-02	43	25	58.1	0	0.0	0	0
2020-06-29	27	19	70.4	0	0.0	0	0
2020-06-11	35	19	54.3	0	0.0	0	0
2020-06-06	35	16	45.7	0	0.0	0	0
2020-08-21	35	27	77.1	0	0.0	0	0
2020-06-14	35	19	54.3	0	0.0	0	0
2020-07-16	29	16	55.2	0	0.0	0	0
2020-08-30	34	23	67.6	1	2.9	1	100.0
2020-05-29	35	16	45.7	0	0.0	0	0
2020-09-04	33	28	84.8	1	3.0	1	100.0
2020-08-20	35	19	54.3	0	0.0	0	0
2020-05-05	42	23	54.8	0	0.0	0	0
2020-05-31	35	16	45.7	0	0.0	0	0
2020-08-28	35	22	62.9	0	0.0	0	0
2020-08-25	35	23	65.7	0	0.0	0	0
2020-05-28	35	20	57.1	0	0.0	0	0
2020-06-28	27	19	70.4	0	0.0	0	0
2020-07-31	28	18	64.3	0	0.0	0	0
2020-09-19	34	24	70.6	0	0.0	0	0
2020-07-26	29	17	58.6	0	0.0	0	0
2020-06-21	35	20	57.1	0	0.0	0	0
2020-05-30	35	17	48.6	0	0.0	0	0
2020-05-25	35	18	51.4	0	0.0	0	0
2020-08-14	35	25	71.4	0	0.0	0	0
2020-07-22	29	18	62.1	0	0.0	0	0
2020-05-09	42	21	50.0	0	0.0	0	0
2020-05-19	35	15	42.9	0	0.0	0	0
2020-06-09	35	14	40.0	0	0.0	0	0
2020-04-28	42	22	52.4	1	2.4	1	100.0
2020-06-19	35	21	60.0	0	0.0	0	0
2020-07-04	34	12	35.3	0	0.0	0	0
2020-07-19	29	19	65.5	0	0.0	0	0
2020-05-06	42	21	50.0	0	0.0	0	0
2020-09-09	34	29	85.3	0	0.0	0	0
2020-08-11	24	16	66.7	0	0.0	0	0
2020-06-30	27	17	63.0	0	0.0	0	0
2020-05-20	35	17	48.6	0	0.0	0	0
2020-07-28	29	20	69.0	0	0.0	0	0
2020-08-09	24	20	83.3	0	0.0	0	0
2020-07-01	28	14	50.0	0	0.0	0	0
2020-06-24	35	13	37.1	0	0.0	0	0
2020-06-13	35	14	40.0	0	0.0	0	0
2020-08-02	28	22	78.6	0	0.0	0	0
2020-07-02	28	18	64.3	0	0.0	0	0
2020-05-24	35	18	51.4	0	0.0	0	0
2020-07-06	29	13	44.8	0	0.0	0	0
2020-06-05	35	16	45.7	0	0.0	0	0
2020-08-24	35	29	82.9	0	0.0	0	0
2020-05-11	42	18	42.9	0	0.0	0	0
2020-08-08	24	19	79.2	0	0.0	0	0
2020-08-06	24	19	79.2	0	0.0	0	0
2020-07-18	29	19	65.5	0	0.0	0	0
2020-06-22	35	15	42.9	0	0.0	0	0
2020-06-20	35	23	65.7	0	0.0	0	0
2020-07-14	29	18	62.1	0	0.0	0	0
