Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-05-28	9	3	33.3	0	0.0	0	0
2020-06-28	9	4	44.4	0	0.0	0	0
2020-07-31	9	3	33.3	0	0.0	0	0
2020-07-26	9	5	55.6	0	0.0	0	0
2020-06-21	0	0		0		0	0
2020-05-30	9	4	44.4	0	0.0	0	0
2020-05-25	9	2	22.2	0	0.0	0	0
2020-08-14	7	2	28.6	0	0.0	0	0
2020-07-22	9	5	55.6	0	0.0	0	0
2020-05-09	9	3	33.3	0	0.0	0	0
2020-05-19	9	4	44.4	0	0.0	0	0
2020-06-09	9	2	22.2	0	0.0	0	0
2020-04-28	10	4	40.0	1	10.0	1	100.0
2020-06-19	9	3	33.3	0	0.0	0	0
2020-07-04	9	3	33.3	0	0.0	0	0
2020-07-19	9	3	33.3	0	0.0	0	0
2020-05-06	10	4	40.0	0	0.0	0	0
2020-09-09	7	2	28.6	0	0.0	0	0
2020-08-11	7	4	57.1	0	0.0	0	0
2020-06-30	9	2	22.2	0	0.0	0	0
2020-05-20	9	3	33.3	0	0.0	0	0
2020-07-28	9	6	66.7	0	0.0	0	0
2020-08-09	7	2	28.6	0	0.0	0	0
2020-07-01	9	2	22.2	0	0.0	0	0
2020-06-24	0	0		0		0	0
2020-06-13	9	2	22.2	0	0.0	0	0
2020-08-02	9	5	55.6	0	0.0	0	0
2020-07-02	9	3	33.3	0	0.0	0	0
2020-05-24	9	2	22.2	0	0.0	0	0
2020-07-06	9	3	33.3	0	0.0	0	0
2020-06-05	9	2	22.2	0	0.0	0	0
2020-08-24	5	4	80.0	0	0.0	0	0
2020-05-11	9	5	55.6	0	0.0	0	0
2020-08-08	7	4	57.1	0	0.0	0	0
2020-08-06	7	4	57.1	0	0.0	0	0
2020-07-18	9	3	33.3	0	0.0	0	0
2020-06-22	0	0		0		0	0
2020-06-20	9	2	22.2	0	0.0	0	0
2020-07-14	9	4	44.4	0	0.0	0	0
