Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-08-07	117	78	66.7	0	0.0	0	0
2020-09-09	117	80	68.4	0	0.0	0	0
2020-07-21	120	78	65.0	0	0.0	0	0
2020-05-24	95	50	52.6	0	0.0	0	0
2020-04-28	101	56	55.4	3	3.0	3	100.0
2020-06-18	106	72	67.9	0	0.0	0	0
2020-05-26	117	75	64.1	0	0.0	0	0
2020-10-06	117	75	64.1	1	0.9	0	0.0
2020-06-11	118	84	71.2	0	0.0	0	0
2020-07-29	100	69	69.0	0	0.0	0	0
2020-07-17	118	71	60.2	0	0.0	0	0
2020-09-22	116	78	67.2	0	0.0	0	0
2020-09-16	117	80	68.4	0	0.0	0	0
2020-08-10	117	85	72.6	0	0.0	0	0
2020-06-20	67	49	73.1	0	0.0	0	0
2020-09-17	117	84	71.8	0	0.0	0	0
2020-05-04	86	43	50.0	1	1.2	1	100.0
2020-08-01	101	76	75.2	0	0.0	0	0
2020-10-01	117	83	70.9	2	1.7	0	0.0
2020-08-15	117	73	62.4	0	0.0	0	0
2020-06-09	117	76	65.0	0	0.0	0	0
2020-08-08	117	84	71.8	0	0.0	0	0
2020-06-06	117	75	64.1	0	0.0	0	0
2020-05-09	79	44	55.7	0	0.0	0	0
2020-09-25	117	80	68.4	0	0.0	0	0
2020-08-17	117	74	63.2	0	0.0	0	0
2020-09-24	117	77	65.8	0	0.0	0	0
2020-06-05	117	76	65.0	0	0.0	0	0
2020-08-12	117	82	70.1	0	0.0	0	0
2020-05-13	85	46	54.1	0	0.0	0	0
2020-07-26	101	65	64.4	0	0.0	0	0
2020-08-19	117	82	70.1	1	0.9	0	0.0
2020-09-21	116	84	72.4	0	0.0	0	0
2020-06-07	126	85	67.5	2	1.6	0	0.0
2020-06-16	108	76	70.4	0	0.0	0	0
2020-05-22	95	55	57.9	0	0.0	0	0
2020-05-18	102	62	60.8	0	0.0	0	0
2020-06-21	69	53	76.8	0	0.0	0	0
2020-06-03	111	78	70.3	2	1.8	0	0.0
2020-07-23	120	90	75.0	0	0.0	0	0
2020-09-13	117	79	67.5	1	0.9	0	0.0
2020-09-11	117	82	70.1	0	0.0	0	0
2020-06-17	107	68	63.6	0	0.0	0	0
2020-07-18	127	79	62.2	0	0.0	0	0
2020-04-27	102	51	50.0	3	2.9	3	100.0
2020-04-29	101	51	50.5	2	2.0	3	150.0
2020-06-14	117	69	59.0	0	0.0	0	0
2020-07-19	127	75	59.1	0	0.0	0	0
2020-05-21	98	56	57.1	0	0.0	0	0
2020-08-06	117	76	65.0	0	0.0	0	0
2020-09-14	117	75	64.1	1	0.9	0	0.0
2020-06-15	108	69	63.9	0	0.0	0	0
2020-06-30	120	75	62.5	0	0.0	0	0
2020-08-04	97	69	71.1	0	0.0	0	0
2020-05-28	114	79	69.3	0	0.0	0	0
2020-05-03	88	50	56.8	2	2.3	1	50.0
2020-07-25	102	71	69.6	0	0.0	0	0
2020-08-29	117	81	69.2	0	0.0	0	0
2020-09-01	117	70	59.8	0	0.0	0	0
2020-08-11	117	79	67.5	0	0.0	0	0
2020-07-14	120	70	58.3	0	0.0	0	0
